ID,AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG_PCT.1,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Height,Position,Weight
1642261,23.0,26,614.0,103,220,0.468,50,133,0.468,20,28,0.714,0.6538461538461539,3.076923076923077,3.730769230769231,1.1153846153846154,0.5,0.0384615384615384,16,39,10.615384615384617,78,Forward,215.0
1628995,24.0,31,560.0,86,186,0.462,31,94,0.462,20,22,0.909,0.5806451612903226,1.8387096774193548,2.419354838709677,0.7419354838709677,0.4193548387096774,0.2258064516129032,22,50,7.193548387096774,79,Forward,215.0
1642278,23.0,16,110.0,16,37,0.432,10,22,0.432,4,4,1.0,0.125,0.625,0.75,0.6875,0.375,0.0625,7,9,2.875,75,Guard,195.0
1631132,24.0,16,162.0,14,22,0.636,0,2,0.636,3,4,0.75,0.8125,1.5,2.3125,0.25,0.3125,0.375,5,21,1.9375,84,Center,220.0
1629723,28.0,14,169.0,13,26,0.5,9,22,0.5,3,4,0.75,0.8571428571428571,1.9285714285714288,2.7857142857142856,1.0,0.5714285714285714,0.4285714285714285,7,13,2.7142857142857144,77,Guard,210.0
1628436,29.0,21,347.0,36,56,0.643,0,0,0.643,27,34,0.794,1.9047619047619049,2.619047619047619,4.523809523809524,1.5238095238095235,0.4761904761904761,1.0476190476190477,9,26,4.714285714285714,85,Center-Forward,250.0
1630249,24.0,14,165.0,12,39,0.308,4,21,0.308,5,9,0.556,0.5,1.2857142857142858,1.7857142857142858,1.4285714285714286,0.5,0.2857142857142857,9,22,2.357142857142857,80,Guard,195.0
1630228,22.0,24,607.0,139,315,0.441,28,89,0.441,60,101,0.594,1.2083333333333333,3.1666666666666665,4.375,1.9583333333333333,0.9583333333333334,0.5833333333333334,38,50,15.25,79,Forward,225.0
1628398,29.0,12,330.0,76,181,0.42,16,58,0.42,22,32,0.688,0.6666666666666666,4.916666666666667,5.583333333333333,1.9166666666666667,0.4166666666666667,0.25,29,23,15.833333333333334,81,Forward,221.0
1631222,23.0,28,642.0,83,168,0.494,26,62,0.494,46,64,0.719,1.3571428571428572,3.1785714285714284,4.535714285714286,3.392857142857143,0.8928571428571429,0.6428571428571429,43,62,8.5,79,Forward,235.0
203897,29.0,24,800.0,192,380,0.505,80,184,0.505,72,89,0.809,0.2083333333333333,4.25,4.458333333333333,4.166666666666667,0.8333333333333334,0.25,68,43,22.33333333333333,77,Guard,200.0
1627746,24.0,33,567.0,81,147,0.551,3,13,0.551,25,33,0.758,1.9696969696969693,3.1515151515151514,5.121212121212121,1.2727272727272727,0.2121212121212121,0.9393939393939394,30,89,5.757575757575758,82,Forward-Center,235.0
1629111,29.0,15,158.0,21,47,0.447,3,6,0.447,10,19,0.526,1.3333333333333333,1.8,3.1333333333333333,0.9333333333333332,0.2,0.4,7,14,3.6666666666666665,83,Center,255.0
1641796,23.0,15,245.0,34,63,0.54,11,29,0.54,11,20,0.55,0.6666666666666666,1.3333333333333333,2.0,1.4666666666666666,0.6,0.0,8,32,6.0,77,Guard,215.0
1627747,30.0,21,512.0,89,168,0.53,39,80,0.53,41,60,0.683,0.5238095238095238,2.380952380952381,2.9047619047619047,4.190476190476191,0.9523809523809524,0.5238095238095238,28,28,12.285714285714286,78,Guard,205.0
1627814,32.0,4,38.0,4,14,0.286,1,9,0.286,6,6,1.0,0.0,1.25,1.25,1.25,0.5,0.0,3,1,3.75,78,Guard-Forward,210.0
203458,31.0,20,138.0,12,22,0.545,0,4,0.545,2,4,0.5,0.45,1.25,1.7,0.8,0.15,0.55,6,17,1.3,84,Center,250.0
202695,33.0,68,2330.0,610,1162,0.525,140,336,0.525,253,286,0.885,1.2352941176470589,4.882352941176471,6.117647058823529,3.588235294117647,1.6323529411764706,0.8676470588235294,119,97,23.72058823529412,79,Forward,225.0
1642502,25.0,6,21.0,0,2,0.0,0,1,0.0,2,4,0.5,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.0,0.0,1,4,0.3333333333333333,81,Forward,210.0
1641721,22.0,7,29.0,2,6,0.333,0,0,0.333,0,0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,2,1,0.5714285714285714,79,Forward,215.0
1630184,23.0,28,264.0,34,92,0.37,4,33,0.37,17,20,0.85,0.3214285714285714,0.6071428571428571,0.9285714285714286,1.3214285714285714,0.3214285714285714,0.0714285714285714,14,13,3.1785714285714284,73,Guard,170.0
1630604,24.0,6,31.0,5,8,0.625,3,6,0.625,2,2,1.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.1666666666666666,0.1666666666666666,2,8,2.5,78,Forward,240.0
203081,34.0,22,800.0,174,387,0.45,76,205,0.45,142,155,0.916,0.5454545454545454,3.954545454545455,4.5,7.545454545454546,1.0454545454545454,0.1818181818181818,66,42,25.727272727272727,74,Guard,195.0
1629642,24.0,45,458.0,57,124,0.46,21,70,0.46,17,20,0.85,0.3111111111111111,1.3555555555555556,1.6666666666666667,0.4666666666666667,0.2222222222222222,0.2222222222222222,14,39,3.3777777777777778,78,Forward-Guard,220.0
1641726,20.0,22,529.0,80,114,0.702,0,0,0.702,36,59,0.61,2.9545454545454546,4.727272727272728,7.681818181818182,2.409090909090909,0.5454545454545454,1.6363636363636365,28,64,8.909090909090908,85,Center,230.0
1641753,21.0,3,6.0,1,2,0.5,0,0,0.5,0,0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1,0,0.6666666666666666,78,Forward,220.0
1631254,21.0,21,198.0,36,78,0.462,7,24,0.462,17,26,0.654,0.5714285714285714,1.238095238095238,1.809523809523809,1.5714285714285714,0.2857142857142857,0.238095238095238,14,24,4.571428571428571,78,Forward,275.0
1626172,28.0,24,394.0,54,104,0.519,0,0,0.519,17,39,0.436,3.4166666666666665,4.083333333333333,7.5,1.7916666666666667,0.8333333333333334,0.25,15,57,5.208333333333333,81,Forward,222.0
201572,36.0,25,817.0,106,223,0.475,45,126,0.475,24,34,0.706,1.2,3.72,4.92,1.56,1.04,2.12,29,62,11.24,85,Center,282.0
201567,36.0,14,165.0,31,84,0.369,18,49,0.369,10,15,0.667,1.0,3.7142857142857135,4.714285714285714,1.2857142857142858,0.9285714285714286,0.1428571428571428,11,13,6.428571428571429,80,Forward-Center,251.0
200768,38.0,17,368.0,25,68,0.368,18,52,0.368,18,23,0.783,0.4117647058823529,1.588235294117647,2.0,2.823529411764706,1.0588235294117647,0.3529411764705882,13,33,5.0588235294117645,72,Guard,196.0
1641754,24.0,9,52.0,4,17,0.235,3,13,0.235,3,4,0.75,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.0,0.0,0.0,1,6,1.5555555555555556,76,Guard-Forward,220.0
1626168,29.0,18,353.0,33,91,0.363,22,66,0.363,10,14,0.714,0.8333333333333334,3.111111111111111,3.9444444444444446,0.9444444444444444,0.5555555555555556,0.6111111111111112,10,25,5.444444444444445,81,Forward,234.0
1627748,24.0,8,76.0,10,18,0.556,0,2,0.556,10,11,0.909,1.0,1.25,2.25,0.5,0.25,0.5,3,7,3.75,84,Forward-Center,221.0
1630572,25.0,19,182.0,30,55,0.545,17,38,0.545,11,15,0.733,0.631578947368421,2.263157894736842,2.894736842105264,0.3684210526315789,0.1578947368421052,0.2631578947368421,9,12,4.631578947368421,81,Forward-Center,240.0
1629611,28.0,23,484.0,56,128,0.438,16,47,0.438,16,24,0.667,1.0434782608695652,2.0434782608695654,3.0869565217391304,1.7391304347826086,0.9565217391304348,0.217391304347826,13,47,6.260869565217392,77,Guard-Forward,215.0
1630544,23.0,13,319.0,70,161,0.435,24,60,0.435,19,21,0.905,0.9230769230769232,2.0,2.923076923076923,3.0,0.5384615384615384,0.3076923076923077,25,24,14.076923076923077,75,Guard,178.0
1628374,27.0,21,667.0,122,270,0.452,55,143,0.452,99,112,0.884,1.7142857142857142,4.857142857142857,6.571428571428571,2.1904761904761907,0.7142857142857143,0.1428571428571428,31,35,18.95238095238096,84,Forward-Center,240.0
1630230,26.0,22,535.0,104,194,0.536,18,59,0.536,33,38,0.868,1.0909090909090908,2.363636363636364,3.4545454545454546,2.3181818181818183,0.9545454545454546,0.0909090909090909,32,33,11.772727272727272,78,Forward,220.0
1628997,29.0,20,582.0,60,148,0.405,15,51,0.405,39,58,0.672,1.35,3.25,4.6,2.25,0.95,0.45,36,33,8.7,77,Forward,205.0
1628998,29.0,27,709.0,89,200,0.445,33,101,0.445,24,35,0.686,1.0740740740740742,3.592592592592593,4.666666666666667,2.2222222222222223,1.148148148148148,0.7037037037037037,29,53,8.703703703703704,78,Forward,205.0
1641798,20.0,2,3.0,1,1,1.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.5,78,Guard,216.0
1630231,23.0,21,404.0,55,85,0.647,7,17,0.647,24,29,0.828,0.8571428571428571,1.809523809523809,2.6666666666666665,0.8095238095238095,0.3809523809523809,0.6666666666666666,9,53,6.714285714285714,78,Forward,215.0
1631213,25.0,11,165.0,26,55,0.473,19,41,0.473,4,5,0.8,0.8181818181818182,1.6363636363636365,2.4545454545454546,1.0909090909090908,0.4545454545454545,0.1818181818181818,7,13,6.818181818181818,78,Forward,215.0
1629726,28.0,19,343.0,43,99,0.434,37,83,0.434,26,31,0.839,0.1578947368421052,0.9473684210526316,1.105263157894737,1.4210526315789471,0.6842105263157895,0.1578947368421052,10,34,7.842105263157895,78,Guard,215.0
1631097,22.0,27,884.0,155,332,0.467,40,106,0.467,115,135,0.852,1.2222222222222223,5.111111111111111,6.333333333333333,1.7407407407407407,0.7037037037037037,0.3333333333333333,58,67,17.22222222222222,77,Guard-Forward,210.0
1631255,23.0,5,39.0,2,5,0.4,0,0,0.4,0,0,0.0,1.2,0.8,2.0,0.0,0.6,0.6,4,4,0.8,82,Forward-Center,231.0
1630178,24.0,18,664.0,157,383,0.41,53,167,0.41,84,101,0.832,0.2222222222222222,3.4444444444444446,3.6666666666666665,5.0,2.055555555555556,0.3333333333333333,41,47,25.05555555555556,74,Guard,200.0
1630219,26.0,38,433.0,63,159,0.396,16,54,0.396,13,17,0.765,0.2631578947368421,0.868421052631579,1.131578947368421,2.236842105263158,0.5526315789473685,0.1052631578947368,20,26,4.078947368421052,75,Guard,205.0
1630540,24.0,21,529.0,77,172,0.448,43,102,0.448,22,26,0.846,0.5714285714285714,1.9523809523809523,2.523809523809524,2.761904761904762,0.8571428571428571,0.238095238095238,21,36,10.428571428571429,73,Guard,195.0
1642272,20.0,23,592.0,126,274,0.46,51,133,0.46,49,56,0.875,0.5652173913043478,1.8695652173913044,2.4347826086956523,2.608695652173913,0.6521739130434783,0.0,37,37,15.304347826086955,75,Guard,195.0
1630644,25.0,1,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0,0,0.0,74,Guard,185.0
203468,33.0,15,504.0,122,280,0.436,40,123,0.436,29,42,0.69,0.7333333333333333,3.066666666666667,3.8,3.866666666666666,1.2,0.4,26,38,20.866666666666667,75,Guard,190.0
204456,32.0,26,519.0,135,236,0.572,3,14,0.572,20,27,0.741,0.6153846153846154,1.9230769230769231,2.5384615384615383,4.1923076923076925,1.3076923076923077,0.3076923076923077,42,29,11.26923076923077,73,Guard,190.0
1630183,24.0,25,755.0,102,228,0.447,31,95,0.447,22,31,0.71,1.28,2.92,4.2,1.72,1.4,0.76,27,74,10.28,81,Forward,185.0
1629667,26.0,50,538.0,65,189,0.344,12,71,0.344,27,37,0.73,0.36,1.22,1.58,0.74,0.38,0.12,30,52,3.38,81,Forward,190.0
1631121,22.0,1,3.0,1,2,0.5,0,1,0.5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2.0,78,Guard,190.0
1629162,28.0,20,158.0,14,38,0.368,8,22,0.368,10,14,0.714,0.15,0.8,0.95,0.95,0.45,0.0,8,11,2.3,72,Guard,185.0
1629098,28.0,6,21.0,3,11,0.273,2,8,0.273,0,0,0.0,0.1666666666666666,0.5,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666,1,1,1.3333333333333333,80,Guard-Forward,215.0
1629001,26.0,6,121.0,22,54,0.407,13,35,0.407,5,8,0.625,1.0,2.333333333333333,3.333333333333333,2.833333333333333,1.1666666666666667,0.3333333333333333,10,18,10.333333333333334,75,Guard,200.0
1641877,26.0,25,307.0,12,28,0.429,0,0,0.429,9,12,0.75,1.16,1.44,2.6,0.36,0.24,0.56,14,64,1.32,81,Center,230.0
1630241,28.0,23,465.0,54,144,0.375,42,126,0.375,15,16,0.938,0.3478260869565217,1.5217391304347827,1.8695652173913044,1.7826086956521738,0.6086956521739131,0.217391304347826,10,47,7.173913043478261,76,Guard,205.0
203995,30.0,16,340.0,42,123,0.341,18,51,0.341,9,12,0.75,0.9375,2.0,2.9375,3.8125,0.5625,0.0,33,21,6.9375,75,Guard,188.0
203114,33.0,4,85.0,7,27,0.259,3,12,0.259,11,12,0.917,0.0,3.0,3.0,5.75,1.5,0.5,6,12,7.0,79,Forward,222.0
1641706,22.0,22,757.0,165,406,0.406,85,241,0.406,59,66,0.894,0.9545454545454546,4.227272727272728,5.181818181818182,3.4545454545454546,1.0909090909090908,0.7727272727272727,64,60,21.545454545454547,79,Forward,200.0
1641757,24.0,17,266.0,44,100,0.44,7,28,0.44,17,22,0.773,1.0,1.0588235294117647,2.0588235294117645,1.1764705882352942,0.3529411764705882,0.1764705882352941,15,18,6.588235294117647,77,Guard,194.0
1631159,20.0,17,52.0,13,20,0.65,2,5,0.65,1,2,0.5,0.2941176470588235,0.8823529411764706,1.1764705882352942,0.4705882352941176,0.1176470588235294,0.0588235294117647,1,5,1.7058823529411764,82,Forward,220.0
201988,36.0,9,138.0,11,31,0.355,7,24,0.355,3,3,1.0,0.1111111111111111,0.7777777777777778,0.8888888888888888,1.4444444444444444,0.6666666666666666,0.2222222222222222,8,8,3.555555555555556,74,Guard,180.0
1629003,28.0,23,390.0,55,120,0.458,20,54,0.458,18,24,0.75,0.6086956521739131,1.2173913043478262,1.826086956521739,2.0434782608695654,0.4347826086956521,0.0434782608695652,15,31,6.434782608695652,77,Guard,205.0
1631303,25.0,1,6.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,77,Forward,205.0
1642434,24.0,1,7.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,79,Forward,230.0
1631169,22.0,12,85.0,12,20,0.6,2,10,0.6,3,5,0.6,0.0833333333333333,1.0833333333333333,1.1666666666666667,0.4166666666666667,0.25,0.25,5,12,2.4166666666666665,80,Forward,205.0
1642274,20.0,27,701.0,100,181,0.552,0,0,0.552,51,79,0.646,3.851851851851852,4.7407407407407405,8.592592592592593,1.2222222222222223,0.6666666666666666,1.1851851851851851,29,59,9.296296296296296,83,Center,235.0
1642349,22.0,26,402.0,56,117,0.479,14,32,0.479,16,19,0.842,0.3846153846153846,1.1153846153846154,1.5,1.6923076923076923,0.8076923076923077,0.0769230769230769,20,45,5.461538461538462,77,Guard,190.0
1630558,26.0,27,723.0,68,171,0.398,24,82,0.398,21,31,0.677,0.5185185185185185,1.7407407407407407,2.259259259259259,5.037037037037037,0.8148148148148148,0.2592592592592592,53,78,6.703703703703703,72,Guard,202.0
1628378,28.0,26,830.0,217,484,0.448,97,240,0.448,76,95,0.8,0.5384615384615384,4.1923076923076925,4.730769230769231,4.461538461538462,1.6153846153846154,0.3076923076923077,55,58,23.346153846153847,75,Guard,215.0
1630596,23.0,25,759.0,176,312,0.564,23,56,0.564,84,104,0.808,2.2,6.72,8.92,2.64,1.08,1.48,54,53,18.36,83,Center,215.0
1630600,24.0,10,72.0,10,24,0.417,3,10,0.417,0,1,0.0,0.3,0.7,1.0,0.6,0.2,0.0,2,6,2.3,80,Forward,238.0
1642367,23.0,28,497.0,60,129,0.465,7,22,0.465,30,43,0.698,2.0357142857142856,2.607142857142857,4.642857142857143,1.821428571428572,0.8571428571428571,0.4285714285714285,26,53,5.607142857142857,81,Forward,225.0
1628370,26.0,20,579.0,115,253,0.455,48,127,0.455,45,53,0.849,0.2,3.4,3.6,5.0,0.8,0.6,27,46,16.15,75,Guard,200.0
1630541,22.0,23,358.0,58,138,0.42,30,82,0.42,25,35,0.714,0.4347826086956521,1.434782608695652,1.8695652173913044,0.8695652173913043,0.2608695652173913,0.2608695652173913,18,26,7.434782608695652,77,Guard,211.0
1631386,26.0,2,20.0,2,10,0.2,1,4,0.2,1,2,0.5,2.0,2.0,4.0,0.5,1.0,0.0,2,0,3.0,77,Guard,195.0
1631111,23.0,12,171.0,19,36,0.528,3,9,0.528,11,12,0.917,0.75,2.333333333333333,3.083333333333333,1.1666666666666667,0.6666666666666666,0.25,8,13,4.333333333333333,77,Guard,215.0
1629630,25.0,17,475.0,122,272,0.449,25,81,0.449,92,111,0.829,0.7647058823529411,3.823529411764706,4.588235294117647,8.117647058823529,1.1764705882352942,0.4117647058823529,63,30,21.23529411764705,74,Guard,174.0
202693,35.0,4,21.0,2,9,0.222,1,3,0.222,0,0,0.0,0.0,1.25,1.25,0.5,0.0,0.25,2,0,1.25,81,Forward,245.0
1628420,29.0,20,245.0,37,83,0.446,14,40,0.446,15,18,0.833,0.3,1.2,1.5,1.6,0.45,0.15,9,10,5.15,74,Guard,183.0
1630530,24.0,15,511.0,95,221,0.43,42,122,0.43,49,56,0.875,0.8,3.6,4.4,2.333333333333333,1.1333333333333333,0.6666666666666666,25,34,18.73333333333333,80,Forward,206.0
1627749,28.0,11,361.0,64,174,0.368,17,59,0.368,35,41,0.854,0.3636363636363636,6.0,6.363636363636363,6.909090909090909,2.0,0.5454545454545454,46,27,16.363636363636363,76,Guard,180.0
1627750,27.0,19,682.0,127,299,0.425,39,112,0.425,57,70,0.814,0.4736842105263157,3.473684210526316,3.947368421052632,6.052631578947368,1.4210526315789471,0.631578947368421,39,33,18.42105263157895,76,Guard,215.0
1631099,24.0,26,944.0,126,294,0.429,43,144,0.429,27,32,0.844,2.423076923076923,5.269230769230769,7.6923076923076925,1.5,0.6923076923076923,0.8461538461538461,27,80,12.384615384615383,80,Forward,225.0
1631200,24.0,21,267.0,38,80,0.475,11,33,0.475,8,20,0.4,1.0476190476190477,1.238095238095238,2.2857142857142856,0.6666666666666666,0.4285714285714285,0.1428571428571428,12,21,4.523809523809524,80,Forward,216.0
1629004,27.0,6,81.0,10,27,0.37,7,22,0.37,3,4,0.75,0.1666666666666666,1.5,1.6666666666666667,1.3333333333333333,0.8333333333333334,0.1666666666666666,10,8,5.0,79,Guard-Forward,205.0
1631250,24.0,8,27.0,1,6,0.167,1,1,0.167,0,2,0.0,0.0,0.375,0.375,0.0,0.125,0.0,1,2,0.375,82,Forward,225.0
1626204,31.0,11,196.0,42,67,0.627,21,35,0.627,3,4,0.75,1.181818181818182,2.363636363636364,3.5454545454545454,1.4545454545454546,0.9090909090909092,0.3636363636363636,4,17,9.818181818181818,80,Forward-Center,245.0
1629614,24.0,13,333.0,41,92,0.446,7,27,0.446,22,25,0.88,0.2307692307692307,2.230769230769231,2.4615384615384617,4.769230769230769,0.9230769230769232,0.0,23,24,8.538461538461538,76,Guard-Forward,191.0
1630174,25.0,6,136.0,19,36,0.528,6,11,0.528,11,13,0.846,0.6666666666666666,3.333333333333333,4.0,1.0,0.6666666666666666,0.3333333333333333,5,24,9.166666666666666,78,Guard-Forward,215.0
1641803,23.0,5,8.0,1,6,0.167,0,3,0.167,1,1,1.0,0.0,0.0,0.0,0.2,0.0,0.0,1,2,0.6,77,Guard,190.0
1627777,31.0,27,561.0,91,191,0.476,45,124,0.476,11,14,0.786,0.7777777777777778,3.2962962962962963,4.074074074074074,1.2592592592592593,0.3333333333333333,0.1851851851851851,28,61,8.814814814814815,79,Forward,230.0
1630227,22.0,3,13.0,0,1,0.0,0,1,0.0,1,2,0.5,0.0,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,4,1,0.3333333333333333,76,Guard,238.0
1630192,23.0,16,79.0,10,23,0.435,0,8,0.435,1,5,0.2,0.125,0.3125,0.4375,0.25,0.0625,0.125,2,6,1.3125,81,Forward-Center,240.0
1629669,25.0,8,168.0,26,73,0.356,8,27,0.356,7,11,0.636,0.75,1.75,2.5,2.25,0.125,0.5,8,9,8.375,76,Guard,201.0
1641806,24.0,1,4.0,0,1,0.0,0,0,0.0,2,2,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0,0,2.0,67,Guard,160.0
203994,30.0,18,443.0,57,128,0.445,14,49,0.445,37,55,0.673,1.9444444444444444,8.055555555555555,10.0,1.2777777777777777,0.9444444444444444,0.7777777777777778,44,54,9.166666666666666,84,Center,290.0
1626220,31.0,25,656.0,99,216,0.458,65,142,0.458,16,21,0.762,1.16,4.76,5.92,2.16,0.88,0.56,24,55,11.16,78,Forward,226.0
1629643,25.0,47,432.0,40,112,0.357,23,82,0.357,4,7,0.571,0.3829787234042553,1.319148936170213,1.702127659574468,0.425531914893617,0.1914893617021276,0.1489361702127659,16,19,2.276595744680851,79,Forward,229.0
1629006,26.0,15,203.0,37,72,0.514,10,24,0.514,16,23,0.696,1.2666666666666666,1.6666666666666667,2.933333333333333,0.5333333333333333,0.9333333333333332,0.2666666666666666,10,15,6.666666666666667,76,Guard,213.0
1630168,24.0,25,594.0,110,203,0.542,10,41,0.542,53,68,0.779,2.52,4.12,6.64,1.4,0.68,0.68,21,55,11.32,82,Forward-Center,240.0
1630171,23.0,23,483.0,53,107,0.495,30,61,0.495,15,21,0.714,0.9130434782608696,1.3478260869565215,2.260869565217391,1.7391304347826086,0.7391304347826086,0.4347826086956521,9,47,6.565217391304348,77,Forward-Guard,225.0
1642439,23.0,1,8.0,1,3,0.333,1,3,0.333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3.0,75,Guard,200.0
203482,33.0,5,72.0,10,28,0.357,3,9,0.357,11,14,0.786,1.0,3.2,4.2,2.0,1.4,0.2,7,12,6.8,83,Forward-Center,240.0
1630647,27.0,43,393.0,81,167,0.485,13,46,0.485,32,49,0.653,0.813953488372093,1.162790697674419,1.976744186046512,0.813953488372093,0.627906976744186,0.1162790697674418,21,62,4.813953488372093,78,Forward,235.0
1629671,24.0,16,44.0,2,9,0.222,1,8,0.222,0,1,0.0,0.0625,0.375,0.4375,0.3125,0.0,0.0,1,7,0.3125,77,Guard-Forward,206.0
1626162,29.0,24,765.0,121,267,0.453,32,104,0.453,40,54,0.741,1.6666666666666667,4.125,5.791666666666667,1.5416666666666667,1.25,0.5,34,71,13.083333333333334,80,Forward-Guard,203.0
1628394,25.0,1,6.0,0,1,0.0,0,1,0.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5,2,0.0,85,Center-Forward,229.0
101108,39.0,27,766.0,89,205,0.434,48,132,0.434,36,36,1.0,0.5555555555555556,3.555555555555556,4.111111111111111,8.37037037037037,1.5185185185185186,0.2222222222222222,52,50,9.703703703703704,72,Guard,175.0
1626166,30.0,20,342.0,56,129,0.434,32,77,0.434,9,11,0.818,0.3,1.55,1.85,3.05,0.6,0.35,10,42,7.65,75,Guard,183.0
1627780,32.0,26,341.0,54,101,0.535,5,31,0.535,6,11,0.545,1.2692307692307692,1.5,2.769230769230769,1.1538461538461535,0.7692307692307693,0.3846153846153846,14,36,4.576923076923077,74,Guard,195.0
1641970,23.0,7,122.0,18,35,0.514,5,13,0.514,7,10,0.7,1.5714285714285714,3.7142857142857135,5.285714285714286,0.2857142857142857,0.8571428571428571,0.5714285714285714,5,10,6.857142857142857,80,Forward,177.0
1641809,25.0,7,81.0,5,15,0.333,4,13,0.333,6,7,0.857,0.5714285714285714,1.7142857142857142,2.2857142857142856,0.5714285714285714,0.2857142857142857,0.2857142857142857,3,7,2.857142857142857,81,Forward,205.0
1641763,21.0,27,385.0,48,109,0.44,22,67,0.44,17,26,0.654,0.8148148148148148,1.2592592592592593,2.074074074074074,0.4444444444444444,0.6666666666666666,0.2592592592592592,12,41,5.0,80,Forward,198.0
1629618,25.0,5,41.0,3,5,0.6,2,4,0.6,0,0,0.0,0.2,0.8,1.0,1.6,0.2,0.0,2,6,1.6,74,Guard,202.0
1630590,24.0,28,624.0,110,236,0.466,26,80,0.466,39,57,0.684,0.5714285714285714,2.892857142857143,3.4642857142857144,5.107142857142857,1.0,0.3571428571428571,56,69,10.178571428571429,73,Guard,170.0
203486,34.0,24,420.0,39,70,0.557,0,0,0.557,23,42,0.548,1.5833333333333333,4.541666666666667,6.125,1.625,0.375,0.8333333333333334,22,48,4.208333333333333,82,Forward-Center,254.0
1641764,21.0,25,613.0,80,202,0.396,24,93,0.396,22,30,0.733,1.04,3.56,4.6,3.48,0.84,0.28,29,41,8.24,76,Guard,205.0
1629673,25.0,23,712.0,155,356,0.435,74,186,0.435,89,104,0.856,0.2608695652173913,2.130434782608696,2.391304347826087,5.086956521739131,1.6956521739130437,0.4782608695652174,80,81,20.565217391304348,76,Guard,194.0
1641854,24.0,16,151.0,18,31,0.581,5,11,0.581,3,5,0.6,0.0625,0.8125,0.875,1.375,0.3125,0.375,9,7,2.75,73,Guard,180.0
1629645,24.0,25,499.0,97,235,0.413,15,65,0.413,30,47,0.638,0.68,2.96,3.64,2.96,1.0,0.28,55,39,9.56,76,Guard-Forward,203.0
1629008,26.0,24,844.0,174,340,0.512,55,143,0.512,42,61,0.689,1.5833333333333333,5.541666666666667,7.125,2.833333333333333,0.875,0.375,32,53,18.541666666666668,82,Forward,218.0
1626171,29.0,24,578.0,132,276,0.478,29,79,0.478,21,29,0.724,1.7916666666666667,5.875,7.666666666666667,1.6666666666666667,0.5416666666666666,0.625,28,36,13.083333333333334,82,Forward,250.0
204001,29.0,8,220.0,54,115,0.47,17,51,0.47,28,35,0.8,1.625,5.5,7.125,1.625,0.75,1.5,6,16,19.125,86,Forward-Center,240.0
1630695,26.0,6,112.0,8,20,0.4,6,16,0.4,0,0,0.0,1.8333333333333333,4.333333333333333,6.166666666666667,0.8333333333333334,0.1666666666666666,0.5,5,7,3.6666666666666665,81,Center,248.0
203939,33.0,21,158.0,8,10,0.8,0,0,0.8,17,24,0.708,0.5714285714285714,1.0476190476190477,1.619047619047619,0.6190476190476191,0.3333333333333333,0.3809523809523809,5,26,1.5714285714285714,82,Forward-Center,240.0
1626181,31.0,21,682.0,174,346,0.503,81,167,0.503,69,82,0.841,0.2857142857142857,2.952380952380953,3.238095238095238,2.619047619047619,1.1428571428571428,0.1428571428571428,42,41,23.714285714285715,76,Guard,215.0
1630554,24.0,7,71.0,6,19,0.316,0,3,0.316,0,0,0.0,0.8571428571428571,1.5714285714285714,2.4285714285714284,2.2857142857142856,0.2857142857142857,0.1428571428571428,2,3,1.7142857142857142,75,Guard,181.0
1627752,30.0,25,664.0,69,144,0.479,47,91,0.479,11,13,0.846,0.64,3.52,4.16,1.76,0.84,0.2,28,51,7.84,78,Forward,218.0
1630202,26.0,27,776.0,150,311,0.482,105,242,0.482,37,44,0.841,1.2962962962962965,2.4074074074074074,3.703703703703704,3.259259259259259,0.9629629629629628,0.1111111111111111,29,45,16.37037037037037,73,Guard,195.0
1641765,22.0,17,121.0,12,34,0.353,4,12,0.353,5,9,0.556,0.6470588235294118,1.0588235294117647,1.7058823529411764,0.4117647058823529,0.1764705882352941,0.1176470588235294,1,7,1.9411764705882355,79,Forward,230.0
1627751,29.0,26,835.0,172,292,0.589,0,2,0.589,60,88,0.682,3.923076923076923,7.115384615384615,11.038461538461538,2.730769230769231,1.1153846153846154,1.2307692307692308,56,92,15.538461538461538,84,Center,260.0
